Saison,Équipe,Nom,Valeur marchande (euros)
2020/2021,fc-bayern-munchen,Manuel Neuer,18000000.0
2020/2021,fc-bayern-munchen,Alexander Nübel,6000000.0
2020/2021,fc-bayern-munchen,Sven Ulreich,900000.0
2020/2021,fc-bayern-munchen,Ron-Thorben Hoffmann,600000.0
2020/2021,fc-bayern-munchen,Lukas Schneller,200000.0
2020/2021,fc-bayern-munchen,David Alaba,55000000.0
2020/2021,fc-bayern-munchen,Niklas Süle,35000000.0
2020/2021,fc-bayern-munchen,Benjamin Pavard,35000000.0
2020/2021,fc-bayern-munchen,Tanguy Nianzou,11000000.0
2020/2021,fc-bayern-munchen,Jérôme Boateng,8500000.0
2020/2021,fc-bayern-munchen,Chris Richards,7500000.0
2020/2021,fc-bayern-munchen,Javi Martínez,5000000.0
2020/2021,fc-bayern-munchen,Bright Arrey-Mbi,1000000.0
2020/2021,fc-bayern-munchen,Alphonso Davies,70000000.0
2020/2021,fc-bayern-munchen,Lucas Hernández,45000000.0
2020/2021,fc-bayern-munchen,Rémy Vita,1000000.0
2020/2021,fc-bayern-munchen,Alexander Lungwitz,250000.0
2020/2021,fc-bayern-munchen,Bouna Sarr,4000000.0
2020/2021,fc-bayern-munchen,Josip Stanisic,400000.0
2020/2021,fc-bayern-munchen,Kilian Senkbeil,200000.0
2020/2021,fc-bayern-munchen,Joshua Kimmich,90000000.0
2020/2021,fc-bayern-munchen,Marc Roca,10000000.0
2020/2021,fc-bayern-munchen,Angelo Stiller,2500000.0
2020/2021,fc-bayern-munchen,Maximilian Zaiser,225000.0
2020/2021,fc-bayern-munchen,Leon Goretzka,70000000.0
2020/2021,fc-bayern-munchen,Corentin Tolisso,20000000.0
2020/2021,fc-bayern-munchen,Michaël Cuisance,7000000.0
2020/2021,fc-bayern-munchen,Adrian Fein,4000000.0
2020/2021,fc-bayern-munchen,Tiago Dantas,3000000.0
2020/2021,fc-bayern-munchen,Jamal Musiala,38000000.0
2020/2021,fc-bayern-munchen,Christopher Scott,1200000.0
2020/2021,fc-bayern-munchen,Malik Tillman,500000.0
2020/2021,fc-bayern-munchen,Serge Gnabry,70000000.0
2020/2021,fc-bayern-munchen,Kingsley Coman,65000000.0
2020/2021,fc-bayern-munchen,Leroy Sané,60000000.0
2020/2021,fc-bayern-munchen,Douglas Costa,6000000.0
2020/2021,fc-bayern-munchen,Daniels Ontuzans,150000.0
2020/2021,fc-bayern-munchen,Thomas Müller,30000000.0
2020/2021,fc-bayern-munchen,Leon Dajaku,1800000.0
2020/2021,fc-bayern-munchen,Armindo Sieb,1500000.0
2020/2021,fc-bayern-munchen,Robert Lewandowski,60000000.0
2020/2021,fc-bayern-munchen,Joshua Zirkzee,8000000.0
2020/2021,fc-bayern-munchen,Eric-Maxim Choupo-Moting,3500000.0
2020/2021,fc-bayern-munchen,Fiete Arp,800000.0
2020/2021,fc-bayern-munchen,Dimitri Oberlin,500000.0
2020/2021,borussia-dortmund,Roman Bürki,4000000.0
2020/2021,borussia-dortmund,Marwin Hitz,1700000.0
2020/2021,borussia-dortmund,Luca Unbehaun,1500000.0
2020/2021,borussia-dortmund,Stefan Drljaca,250000.0
2020/2021,borussia-dortmund,Manuel Akanji,30000000.0
2020/2021,borussia-dortmund,Dan-Axel Zagadou,18000000.0
2020/2021,borussia-dortmund,Mats Hummels,12000000.0
2020/2021,borussia-dortmund,Axel Witsel,9000000.0
2020/2021,borussia-dortmund,Raphaël Guerreiro,40000000.0
2020/2021,borussia-dortmund,Nico Schulz,6000000.0
2020/2021,borussia-dortmund,Marcel Schmelzer,700000.0
2020/2021,borussia-dortmund,Thomas Meunier,12000000.0
2020/2021,borussia-dortmund,Mateu Morey,7000000.0
2020/2021,borussia-dortmund,Marius Wolf,4000000.0
2020/2021,borussia-dortmund,Felix Passlack,2500000.0
2020/2021,borussia-dortmund,Lukasz Piszczek,750000.0
2020/2021,borussia-dortmund,Emre Can,26000000.0
2020/2021,borussia-dortmund,Mahmoud Dahoud,16000000.0
2020/2021,borussia-dortmund,Thomas Delaney,15000000.0
2020/2021,borussia-dortmund,Tobias Raschl,700000.0
2020/2021,borussia-dortmund,Dominik Wanner,100000.0
2020/2021,borussia-dortmund,Jude Bellingham,55000000.0
2020/2021,borussia-dortmund,Giovanni Reyna,38000000.0
2020/2021,borussia-dortmund,Julian Brandt,20000000.0
2020/2021,borussia-dortmund,Reinier,16000000.0
2020/2021,borussia-dortmund,Marco Reus,13000000.0
2020/2021,borussia-dortmund,Jadon Sancho,100000000.0
2020/2021,borussia-dortmund,Thorgan Hazard,27000000.0
2020/2021,borussia-dortmund,Ansgar Knauff,3000000.0
2020/2021,borussia-dortmund,Erling Haaland,130000000.0
2020/2021,borussia-dortmund,Youssoufa Moukoko,18000000.0
2020/2021,borussia-dortmund,Steffen Tigges,1200000.0
2020/2021,rasenballsport-leipzig,Péter Gulácsi,13000000.0
2020/2021,rasenballsport-leipzig,Josep Martínez,2500000.0
2020/2021,rasenballsport-leipzig,Philipp Tschauner,300000.0
2020/2021,rasenballsport-leipzig,Dayot Upamecano,60000000.0
2020/2021,rasenballsport-leipzig,Ibrahima Konaté,35000000.0
2020/2021,rasenballsport-leipzig,Lukas Klostermann,27000000.0
2020/2021,rasenballsport-leipzig,Willi Orbán,16000000.0
2020/2021,rasenballsport-leipzig,Marcel Halstenberg,14000000.0
2020/2021,rasenballsport-leipzig,Angeliño,35000000.0
2020/2021,rasenballsport-leipzig,Nordi Mukiele,25000000.0
2020/2021,rasenballsport-leipzig,Benjamin Henrichs,12000000.0
2020/2021,rasenballsport-leipzig,Hugo Novoa,400000.0
2020/2021,rasenballsport-leipzig,Tyler Adams,20000000.0
2020/2021,rasenballsport-leipzig,Eric Martel,1800000.0
2020/2021,rasenballsport-leipzig,Marcel Sabitzer,42000000.0
2020/2021,rasenballsport-leipzig,Konrad Laimer,26000000.0
2020/2021,rasenballsport-leipzig,Dominik Szoboszlai,25000000.0
2020/2021,rasenballsport-leipzig,Amadou Haidara,24000000.0
2020/2021,rasenballsport-leipzig,Kevin Kampl,10000000.0
2020/2021,rasenballsport-leipzig,Lazar Samardžić,3000000.0
2020/2021,rasenballsport-leipzig,Dani Olmo,45000000.0
2020/2021,rasenballsport-leipzig,Justin Kluivert,14000000.0
2020/2021,rasenballsport-leipzig,Emil Forsberg,20000000.0
2020/2021,rasenballsport-leipzig,Joscha Wosz,400000.0
2020/2021,rasenballsport-leipzig,Fabrice Hartmann,350000.0
2020/2021,rasenballsport-leipzig,Ademola Lookman,11000000.0
2020/2021,rasenballsport-leipzig,Christopher Nkunku,43000000.0
2020/2021,rasenballsport-leipzig,Yussuf Poulsen,21000000.0
2020/2021,rasenballsport-leipzig,Alexander Sørloth,16000000.0
2020/2021,rasenballsport-leipzig,Hee-chan Hwang,11000000.0
2020/2021,rasenballsport-leipzig,Dennis Borkowski,1200000.0
2020/2021,bayer-04-leverkusen,Lukas Hradecky,6000000.0
2020/2021,bayer-04-leverkusen,Lennart Grill,1500000.0
2020/2021,bayer-04-leverkusen,Niklas Lomb,250000.0
2020/2021,bayer-04-leverkusen,Marcel Johnen,100000.0
2020/2021,bayer-04-leverkusen,Edmond Tapsoba,40000000.0
2020/2021,bayer-04-leverkusen,Jonathan Tah,22000000.0
2020/2021,bayer-04-leverkusen,Aleksandar Dragovic,3500000.0
2020/2021,bayer-04-leverkusen,Tin Jedvaj,3000000.0
2020/2021,bayer-04-leverkusen,Daley Sinkgraven,9000000.0
2020/2021,bayer-04-leverkusen,Wendell,6500000.0
2020/2021,bayer-04-leverkusen,Santiago Arias,6000000.0
2020/2021,bayer-04-leverkusen,Timothy Fosu-Mensah,4000000.0
2020/2021,bayer-04-leverkusen,Mitchell Weiser,3000000.0
2020/2021,bayer-04-leverkusen,Sven Bender,5500000.0
2020/2021,bayer-04-leverkusen,Lars Bender,5500000.0
2020/2021,bayer-04-leverkusen,Julian Baumgartlinger,1500000.0
2020/2021,bayer-04-leverkusen,Kerem Demirbay,18000000.0
2020/2021,bayer-04-leverkusen,Nadiem Amiri,18000000.0
2020/2021,bayer-04-leverkusen,Exequiel Palacios,13000000.0
2020/2021,bayer-04-leverkusen,Charles Aránguiz,6000000.0
2020/2021,bayer-04-leverkusen,Samed Onur,500000.0
2020/2021,bayer-04-leverkusen,Cem Türkmen,400000.0
2020/2021,bayer-04-leverkusen,Jeremie Frimpong,10000000.0
2020/2021,bayer-04-leverkusen,Florian Wirtz,45000000.0
2020/2021,bayer-04-leverkusen,Paulinho,13000000.0
2020/2021,bayer-04-leverkusen,Demarai Gray,8000000.0
2020/2021,bayer-04-leverkusen,Moussa Diaby,38000000.0
2020/2021,bayer-04-leverkusen,Leon Bailey,35000000.0
2020/2021,bayer-04-leverkusen,Karim Bellarabi,4500000.0
2020/2021,bayer-04-leverkusen,Patrik Schick,23000000.0
2020/2021,bayer-04-leverkusen,Lucas Alario,20000000.0
2020/2021,bayer-04-leverkusen,Joel Pohjanpalo,2500000.0
2020/2021,bayer-04-leverkusen,Emrehan Gedikli,1000000.0
2020/2021,borussia-monchengladbach,Yann Sommer,6000000.0
2020/2021,borussia-monchengladbach,Tobias Sippel,400000.0
2020/2021,borussia-monchengladbach,Jan Olschowsky,300000.0
2020/2021,borussia-monchengladbach,Max Grün,150000.0
2020/2021,borussia-monchengladbach,Matthias Ginter,30000000.0
2020/2021,borussia-monchengladbach,Nico Elvedi,28000000.0
2020/2021,borussia-monchengladbach,Jordan Beyer,2000000.0
2020/2021,borussia-monchengladbach,Mamadou Doucouré,100000.0
2020/2021,borussia-monchengladbach,Ramy Bensebaini,22000000.0
2020/2021,borussia-monchengladbach,Andreas Poulsen,800000.0
2020/2021,borussia-monchengladbach,Oscar Wendt,600000.0
2020/2021,borussia-monchengladbach,Stefan Lainer,12500000.0
2020/2021,borussia-monchengladbach,Joe Scally,2000000.0
2020/2021,borussia-monchengladbach,Tony Jantschke,1400000.0
2020/2021,borussia-monchengladbach,Michael Lang,800000.0
2020/2021,borussia-monchengladbach,Kaan Kurt,250000.0
2020/2021,borussia-monchengladbach,Denis Zakaria,30000000.0
2020/2021,borussia-monchengladbach,Christoph Kramer,7000000.0
2020/2021,borussia-monchengladbach,Florian Neuhaus,35000000.0
2020/2021,borussia-monchengladbach,László Bénes,4000000.0
2020/2021,borussia-monchengladbach,Rocco Reitz,500000.0
2020/2021,borussia-monchengladbach,Torben Müsel,300000.0
2020/2021,borussia-monchengladbach,Valentino Lazaro,10000000.0
2020/2021,borussia-monchengladbach,Jonas Hofmann,16000000.0
2020/2021,borussia-monchengladbach,Lars Stindl,5000000.0
2020/2021,borussia-monchengladbach,Famana Quizera,200000.0
2020/2021,borussia-monchengladbach,Ibrahima Traoré,600000.0
2020/2021,borussia-monchengladbach,Hannes Wolf,8000000.0
2020/2021,borussia-monchengladbach,Patrick Herrmann,3500000.0
2020/2021,borussia-monchengladbach,Marcus Thuram,35000000.0
2020/2021,borussia-monchengladbach,Alassane Pléa,22000000.0
2020/2021,borussia-monchengladbach,Breel Embolo,16000000.0
2020/2021,borussia-monchengladbach,Julio Villalba,350000.0
2020/2021,eintracht-frankfurt,Kevin Trapp,6500000.0
2020/2021,eintracht-frankfurt,Frederik Rönnow,2500000.0
2020/2021,eintracht-frankfurt,Markus Schubert,1800000.0
2020/2021,eintracht-frankfurt,Elias Bördner,250000.0
2020/2021,eintracht-frankfurt,Evan Ndicka,28000000.0
2020/2021,eintracht-frankfurt,Martin Hinteregger,18000000.0
2020/2021,eintracht-frankfurt,Tuta,9000000.0
2020/2021,eintracht-frankfurt,Danny da Costa,6000000.0
2020/2021,eintracht-frankfurt,Almamy Touré,5500000.0
2020/2021,eintracht-frankfurt,Simon Falette,800000.0
2020/2021,eintracht-frankfurt,Fynn Otto,200000.0
2020/2021,eintracht-frankfurt,Felix Irorere,200000.0
2020/2021,eintracht-frankfurt,Yannick Brugger,100000.0
2020/2021,eintracht-frankfurt,Jetro Willems,2500000.0
2020/2021,eintracht-frankfurt,Erik Durm,2500000.0
2020/2021,eintracht-frankfurt,Timothy Chandler,1500000.0
2020/2021,eintracht-frankfurt,Dominik Kohr,6000000.0
2020/2021,eintracht-frankfurt,Stefan Ilsanker,1700000.0
2020/2021,eintracht-frankfurt,Makoto Hasebe,800000.0
2020/2021,eintracht-frankfurt,Jabez Makanda,200000.0
2020/2021,eintracht-frankfurt,Lukas Fahrnberger,200000.0
2020/2021,eintracht-frankfurt,Djibril Sow,15000000.0
2020/2021,eintracht-frankfurt,Sebastian Rode,4000000.0
2020/2021,eintracht-frankfurt,Filip Kostić,35000000.0
2020/2021,eintracht-frankfurt,Daichi Kamada,25000000.0
2020/2021,eintracht-frankfurt,Aymen Barkok,3500000.0
2020/2021,eintracht-frankfurt,Steven Zuber,2500000.0
2020/2021,eintracht-frankfurt,Ajdin Hrustić,1800000.0
2020/2021,eintracht-frankfurt,Amin Younes,10000000.0
2020/2021,eintracht-frankfurt,André Silva,45000000.0
2020/2021,eintracht-frankfurt,Luka Jović,20000000.0
2020/2021,eintracht-frankfurt,Gonçalo Paciência,5000000.0
2020/2021,eintracht-frankfurt,Bas Dost,4800000.0
2020/2021,eintracht-frankfurt,Ragnar Ache,1800000.0
2020/2021,eintracht-frankfurt,Ali Akman,1500000.0
2020/2021,vfl-wolfsburg,Koen Casteels,14000000.0
2020/2021,vfl-wolfsburg,Pavao Pervan,600000.0
2020/2021,vfl-wolfsburg,Niklas Klinger,100000.0
2020/2021,vfl-wolfsburg,Lino Kasten,100000.0
2020/2021,vfl-wolfsburg,Maxence Lacroix,28000000.0
2020/2021,vfl-wolfsburg,John Brooks,14000000.0
2020/2021,vfl-wolfsburg,Marin Pongračić,8500000.0
2020/2021,vfl-wolfsburg,Jeffrey Bruma,1200000.0
2020/2021,vfl-wolfsburg,Tim Siersleben,250000.0
2020/2021,vfl-wolfsburg,Paulo Otávio,8000000.0
2020/2021,vfl-wolfsburg,Jérôme Roussillon,7000000.0
2020/2021,vfl-wolfsburg,Ridle Baku,25000000.0
2020/2021,vfl-wolfsburg,Kevin Mbabu,12000000.0
2020/2021,vfl-wolfsburg,William,4000000.0
2020/2021,vfl-wolfsburg,Josuha Guilavogui,5000000.0
2020/2021,vfl-wolfsburg,Xaver Schlager,27000000.0
2020/2021,vfl-wolfsburg,Maximilian Arnold,19000000.0
2020/2021,vfl-wolfsburg,Yannick Gerhardt,10000000.0
2020/2021,vfl-wolfsburg,Felix Klaus,1500000.0
2020/2021,vfl-wolfsburg,Luca Horn,175000.0
2020/2021,vfl-wolfsburg,Yunus Mallı,1900000.0
2020/2021,vfl-wolfsburg,Josip Brekalo,12000000.0
2020/2021,vfl-wolfsburg,Victor Sá,3000000.0
2020/2021,vfl-wolfsburg,Renato Steffen,4500000.0
2020/2021,vfl-wolfsburg,Maximilian Philipp,7000000.0
2020/2021,vfl-wolfsburg,Admir Mehmedi,4000000.0
2020/2021,vfl-wolfsburg,Wout Weghorst,30000000.0
2020/2021,vfl-wolfsburg,Bartosz Bialek,5000000.0
2020/2021,vfl-wolfsburg,Omar Marmoush,2000000.0
2020/2021,vfl-wolfsburg,Daniel Ginczek,2000000.0
2020/2021,hertha-bsc,Alexander Schwolow,5000000.0
2020/2021,hertha-bsc,Rune Jarstein,500000.0
2020/2021,hertha-bsc,Nils Körber,350000.0
2020/2021,hertha-bsc,Marcel Lotka,125000.0
2020/2021,hertha-bsc,Niklas Stark,10000000.0
2020/2021,hertha-bsc,Jordan Torunarigha,9000000.0
2020/2021,hertha-bsc,Dedryck Boyata,8000000.0
2020/2021,hertha-bsc,Márton Dárdai,6000000.0
2020/2021,hertha-bsc,Omar Alderete,4500000.0
2020/2021,hertha-bsc,Karim Rekik,3000000.0
2020/2021,hertha-bsc,Lukas Klünter,2000000.0
2020/2021,hertha-bsc,Maximilian Mittelstädt,7000000.0
2020/2021,hertha-bsc,Luca Netz,5000000.0
2020/2021,hertha-bsc,Marvin Plattenhardt,4000000.0
2020/2021,hertha-bsc,Deyovaisio Zeefuik,4000000.0
2020/2021,hertha-bsc,Peter Pekarík,800000.0
2020/2021,hertha-bsc,Lucas Tousart,16000000.0
2020/2021,hertha-bsc,Mattéo Guendouzi,20000000.0
2020/2021,hertha-bsc,Ondrej Duda,8000000.0
2020/2021,hertha-bsc,Arne Maier,7000000.0
2020/2021,hertha-bsc,Santiago Ascacíbar,6500000.0
2020/2021,hertha-bsc,Vladimír Darida,3500000.0
2020/2021,hertha-bsc,Eduard Löwen,3000000.0
2020/2021,hertha-bsc,Sami Khedira,2000000.0
2020/2021,hertha-bsc,Jonas Michelbrink,500000.0
2020/2021,hertha-bsc,Jonas Dirkner,200000.0
2020/2021,hertha-bsc,Julian Albrecht,150000.0
2020/2021,hertha-bsc,Javairô Dilrosun,9000000.0
2020/2021,hertha-bsc,Nemanja Radonjić,6000000.0
2020/2021,hertha-bsc,Mathew Leckie,1000000.0
2020/2021,hertha-bsc,Dodi Lukébakio,13000000.0
2020/2021,hertha-bsc,Marten Winkler,200000.0
2020/2021,hertha-bsc,Matheus Cunha,30000000.0
2020/2021,hertha-bsc,Krzysztof Piatek,15000000.0
2020/2021,hertha-bsc,Jhon Córdoba,15000000.0
2020/2021,hertha-bsc,Daishawn Redan,2200000.0
2020/2021,hertha-bsc,Jessic Ngankam,1200000.0
2020/2021,hertha-bsc,Ruwen Werthmüller,150000.0
2020/2021,tsg-1899-hoffenheim,Oliver Baumann,5000000.0
2020/2021,tsg-1899-hoffenheim,Philipp Pentke,300000.0
2020/2021,tsg-1899-hoffenheim,Luca Philipp,100000.0
2020/2021,tsg-1899-hoffenheim,Stefan Posch,13000000.0
2020/2021,tsg-1899-hoffenheim,Chris Richards,7500000.0
2020/2021,tsg-1899-hoffenheim,Kevin Akpoguma,5000000.0
2020/2021,tsg-1899-hoffenheim,Kevin Vogt,4000000.0
2020/2021,tsg-1899-hoffenheim,Kasim Adams,1700000.0
2020/2021,tsg-1899-hoffenheim,Ermin Bicakcic,1500000.0
2020/2021,tsg-1899-hoffenheim,Benjamin Hübner,1300000.0
2020/2021,tsg-1899-hoffenheim,Gabriel Haider,150000.0
2020/2021,tsg-1899-hoffenheim,Max Geschwill,100000.0
2020/2021,tsg-1899-hoffenheim,Ryan Sessegnon,18000000.0
2020/2021,tsg-1899-hoffenheim,Marco John,4000000.0
2020/2021,tsg-1899-hoffenheim,Konstantinos Stafylidis,1200000.0
2020/2021,tsg-1899-hoffenheim,Pavel Kaderabek,8000000.0
2020/2021,tsg-1899-hoffenheim,Melayro Bogarde,2500000.0
2020/2021,tsg-1899-hoffenheim,Joshua Brenet,800000.0
2020/2021,tsg-1899-hoffenheim,Florian Grillitsch,18000000.0
2020/2021,tsg-1899-hoffenheim,Diadié Samassékou,14000000.0
2020/2021,tsg-1899-hoffenheim,Sebastian Rudy,3000000.0
2020/2021,tsg-1899-hoffenheim,Håvard Nordtveit,1500000.0
2020/2021,tsg-1899-hoffenheim,Alfons Amade,200000.0
2020/2021,tsg-1899-hoffenheim,Dennis Geiger,10000000.0
2020/2021,tsg-1899-hoffenheim,Robert Skov,10000000.0
2020/2021,tsg-1899-hoffenheim,Andrej Kramaric,28000000.0
2020/2021,tsg-1899-hoffenheim,Christoph Baumgartner,22000000.0
2020/2021,tsg-1899-hoffenheim,Mijat Gacinovic,3500000.0
2020/2021,tsg-1899-hoffenheim,Jacob Bruun Larsen,5500000.0
2020/2021,tsg-1899-hoffenheim,Ihlas Bebou,16000000.0
2020/2021,tsg-1899-hoffenheim,Munas Dabbur,6000000.0
2020/2021,tsg-1899-hoffenheim,João Klauss,4500000.0
2020/2021,tsg-1899-hoffenheim,Sargis Adamyan,3500000.0
2020/2021,tsg-1899-hoffenheim,Georginio Rutter,3500000.0
2020/2021,tsg-1899-hoffenheim,Ishak Belfodil,2800000.0
2020/2021,tsg-1899-hoffenheim,Maximilian Beier,2000000.0
2020/2021,vfb-stuttgart,Gregor Kobel,13000000.0
2020/2021,vfb-stuttgart,Fabian Bredlow,500000.0
2020/2021,vfb-stuttgart,Jens Grahl,200000.0
2020/2021,vfb-stuttgart,Waldemar Anton,9000000.0
2020/2021,vfb-stuttgart,Marc Oliver Kempf,8000000.0
2020/2021,vfb-stuttgart,Konstantinos Mavropanos,6000000.0
2020/2021,vfb-stuttgart,Clinton Mola,1000000.0
2020/2021,vfb-stuttgart,Marcin Kaminski,800000.0
2020/2021,vfb-stuttgart,Pascal Stenzel,2500000.0
2020/2021,vfb-stuttgart,Antonis Aidonis,300000.0
2020/2021,vfb-stuttgart,Orel Mangala,22000000.0
2020/2021,vfb-stuttgart,Wataru Endo,10000000.0
2020/2021,vfb-stuttgart,Atakan Karazor,2000000.0
2020/2021,vfb-stuttgart,Luca Mack,250000.0
2020/2021,vfb-stuttgart,Naouirou Ahamada,1800000.0
2020/2021,vfb-stuttgart,Gonzalo Castro,1400000.0
2020/2021,vfb-stuttgart,Borna Sosa,16000000.0
2020/2021,vfb-stuttgart,Roberto Massimo,2500000.0
2020/2021,vfb-stuttgart,Mateo Klimowicz,5000000.0
2020/2021,vfb-stuttgart,Philipp Förster,3500000.0
2020/2021,vfb-stuttgart,Erik Thommy,2500000.0
2020/2021,vfb-stuttgart,Daniel Didavi,1800000.0
2020/2021,vfb-stuttgart,Philipp Klement,1200000.0
2020/2021,vfb-stuttgart,Lilian Egloff,1000000.0
2020/2021,vfb-stuttgart,Darko Churlinov,1000000.0
2020/2021,vfb-stuttgart,Momo Cissé,500000.0
2020/2021,vfb-stuttgart,Silas,25000000.0
2020/2021,vfb-stuttgart,Nico González,22000000.0
2020/2021,vfb-stuttgart,Tanguy Coulibaly,5000000.0
2020/2021,vfb-stuttgart,Sasa Kalajdzic,22000000.0
2020/2021,vfb-stuttgart,Mohamed Sankoh,1000000.0
2020/2021,vfb-stuttgart,Hamadi Al-Ghaddioui,500000.0
2020/2021,1-fsv-mainz-05,Florian Müller,8000000.0
2020/2021,1-fsv-mainz-05,Robin Zentner,5000000.0
2020/2021,1-fsv-mainz-05,Finn Dahmen,2000000.0
2020/2021,1-fsv-mainz-05,Omer Hanin,200000.0
2020/2021,1-fsv-mainz-05,Marius Liesegang,100000.0
2020/2021,1-fsv-mainz-05,Jeremiah St. Juste,16000000.0
2020/2021,1-fsv-mainz-05,Moussa Niakhaté,15000000.0
2020/2021,1-fsv-mainz-05,Danny da Costa,6000000.0
2020/2021,1-fsv-mainz-05,Stefan Bell,2000000.0
2020/2021,1-fsv-mainz-05,Alexander Hack,2000000.0
2020/2021,1-fsv-mainz-05,Luca Kilian,1300000.0
2020/2021,1-fsv-mainz-05,Aarón Martín,4500000.0
2020/2021,1-fsv-mainz-05,Phillipp Mwene,2200000.0
2020/2021,1-fsv-mainz-05,Dimitri Lavalée,800000.0
2020/2021,1-fsv-mainz-05,Ridle Baku,25000000.0
2020/2021,1-fsv-mainz-05,Daniel Brosinski,800000.0
2020/2021,1-fsv-mainz-05,Dominik Kohr,6000000.0
2020/2021,1-fsv-mainz-05,Edimilson Fernandes,5000000.0
2020/2021,1-fsv-mainz-05,Niklas Tauer,700000.0
2020/2021,1-fsv-mainz-05,Leandro Barreiro,11000000.0
2020/2021,1-fsv-mainz-05,Pierre Kunde,3500000.0
2020/2021,1-fsv-mainz-05,Danny Latza,1500000.0
2020/2021,1-fsv-mainz-05,Merveille Papela,400000.0
2020/2021,1-fsv-mainz-05,Jean-Paul Boëtius,5000000.0
2020/2021,1-fsv-mainz-05,Kevin Stöger,2800000.0
2020/2021,1-fsv-mainz-05,Paul Nebel,800000.0
2020/2021,1-fsv-mainz-05,Levin Öztunali,2500000.0
2020/2021,1-fsv-mainz-05,Issah Abass,700000.0
2020/2021,1-fsv-mainz-05,Jean-Philippe Mateta,13000000.0
2020/2021,1-fsv-mainz-05,Robin Quaison,7500000.0
2020/2021,1-fsv-mainz-05,Jonathan Burkardt,4500000.0
2020/2021,1-fsv-mainz-05,Karim Onisiwo,3500000.0
2020/2021,1-fsv-mainz-05,Robert Glatzel,2500000.0
2020/2021,1-fsv-mainz-05,Dong-won Ji,800000.0
2020/2021,1-fsv-mainz-05,Ádám Szalai,400000.0
2020/2021,1-fsv-mainz-05,Marlon Mustapha,300000.0
2020/2021,sc-freiburg,Florian Müller,8000000.0
2020/2021,sc-freiburg,Mark Flekken,2500000.0
2020/2021,sc-freiburg,Benjamin Uphoff,500000.0
2020/2021,sc-freiburg,Niclas Thiede,200000.0
2020/2021,sc-freiburg,Philipp Lienhart,14000000.0
2020/2021,sc-freiburg,Keven Schlotterbeck,7500000.0
2020/2021,sc-freiburg,Dominique Heintz,5000000.0
2020/2021,sc-freiburg,Manuel Gulde,2400000.0
2020/2021,sc-freiburg,Luca Itter,1300000.0
2020/2021,sc-freiburg,Christian Günter,12000000.0
2020/2021,sc-freiburg,Lukas Kübler,1500000.0
2020/2021,sc-freiburg,Kiliann Sildillia,450000.0
2020/2021,sc-freiburg,Baptiste Santamaria,15000000.0
2020/2021,sc-freiburg,Nicolas Höfler,2500000.0
2020/2021,sc-freiburg,Yannik Keitel,2000000.0
2020/2021,sc-freiburg,Amir Abrashi,800000.0
2020/2021,sc-freiburg,Janik Haberer,5000000.0
2020/2021,sc-freiburg,Lino Tempelmann,900000.0
2020/2021,sc-freiburg,Carlo Boukhalfa,300000.0
2020/2021,sc-freiburg,Jonathan Schmid,3000000.0
2020/2021,sc-freiburg,Guus Til,4500000.0
2020/2021,sc-freiburg,Woo-yeong Jeong,3000000.0
2020/2021,sc-freiburg,Vincenzo Grifo,12000000.0
2020/2021,sc-freiburg,Kevin Schade,450000.0
2020/2021,sc-freiburg,Nishan Burkart,300000.0
2020/2021,sc-freiburg,Roland Sallai,13000000.0
2020/2021,sc-freiburg,Chang-hoon Kwon,2000000.0
2020/2021,sc-freiburg,Ermedin Demirovic,12000000.0
2020/2021,sc-freiburg,Lucas Höler,4000000.0
2020/2021,sc-freiburg,Nils Petersen,3000000.0
2020/2021,fc-schalke-04,Frederik Rönnow,2500000.0
2020/2021,fc-schalke-04,Markus Schubert,1800000.0
2020/2021,fc-schalke-04,Ralf Fährmann,1000000.0
2020/2021,fc-schalke-04,Michael Langer,100000.0
2020/2021,fc-schalke-04,Sören Ahlers,50000.0
2020/2021,fc-schalke-04,Ozan Kabak,25000000.0
2020/2021,fc-schalke-04,Sead Kolasinac,6500000.0
2020/2021,fc-schalke-04,Matija Nastasić,5000000.0
2020/2021,fc-schalke-04,Malick Thiaw,3500000.0
2020/2021,fc-schalke-04,Salif Sané,3000000.0
2020/2021,fc-schalke-04,Shkodran Mustafi,2500000.0
2020/2021,fc-schalke-04,Timo Becker,1300000.0
2020/2021,fc-schalke-04,Kerim Calhanoglu,1200000.0
2020/2021,fc-schalke-04,Hamza Mendyl,1000000.0
2020/2021,fc-schalke-04,Bastian Oczipka,600000.0
2020/2021,fc-schalke-04,Vasilios Pavlidis,200000.0
2020/2021,fc-schalke-04,Brooklyn Ezeh,100000.0
2020/2021,fc-schalke-04,William,4000000.0
2020/2021,fc-schalke-04,Kilian Ludewig,1500000.0
2020/2021,fc-schalke-04,Henning Matriciani,100000.0
2020/2021,fc-schalke-04,Omar Mascarell,4500000.0
2020/2021,fc-schalke-04,Sebastian Rudy,3000000.0
2020/2021,fc-schalke-04,Nabil Bentaleb,2000000.0
2020/2021,fc-schalke-04,Benjamin Stambouli,1500000.0
2020/2021,fc-schalke-04,Florian Flick,700000.0
2020/2021,fc-schalke-04,Jimmy Kaparos,100000.0
2020/2021,fc-schalke-04,Suat Serdar,9000000.0
2020/2021,fc-schalke-04,Can Bozdogan,2500000.0
2020/2021,fc-schalke-04,Alessandro Schöpf,1500000.0
2020/2021,fc-schalke-04,Nassim Boujellab,1200000.0
